,episode,Cone L7,ConeInv L7,HourG L7,HourGInv L7,Line L7,Cone L6,ConeInv L6,HourG L6,HourGInv L6,Line L6,Cone L5,ConeInv L5,HourG L5,HourGInv L5,Line L5,Cone L4,ConeInv L4,HourG L4,HourGInv L4,Line L4,Cone L3,ConeInv L3,HourG L3,HourGInv L3,Line L3
756,756,24.930677169675075,35.28402720902703,28.817624172101223,35.60915497402812,23.442210527566765,15.026104417264737,47.92800057378505,70.5195310776975,56.26548759202312,42.18606976794589,17.955090128671717,30.135781377368065,40.40967688304839,26.422825223039787,53.06571223572914,21.950733445475027,103.02923639085556,87.26687080585852,67.43912685695793,89.60893552363827,45.10199954058673,55.44027634602477,73.5125747776131,47.85840913361194,42.01528891040934
757,757,24.851160924338288,35.34473005676269,28.623811265459032,35.577306101821954,23.52624931140822,15.039314854577034,47.74799034243724,71.0800460820557,56.17081004968968,42.02498103134505,17.954956894087115,30.531560675071105,40.55490086941009,26.44576389102117,53.15965017026609,21.970543506240123,102.90525861886832,87.45443051685184,67.36820850997675,88.80272022770689,44.93344410638961,55.78170885847288,73.29882863091822,48.07833201296416,42.172323865185454
758,758,24.93337414726972,35.20834644611936,28.612142634391784,35.70500377726272,23.49238799867176,15.041778659069632,47.843768886702655,71.05271945293218,56.25384775670876,42.19516149088114,17.969714339857713,30.94447428476896,40.457671977691824,26.46482903715493,53.21409612276307,21.966983790126783,103.0833215295556,87.52899126162255,67.51436750423274,88.8767244054916,44.842341752613294,55.597487066003126,73.32335430302032,48.11323818534312,42.18132987836512
759,759,24.854715415883785,35.5152635271217,28.7033841200337,35.7566230875651,23.513756867693854,15.0194518536593,47.858508123621824,70.89431070082681,56.258236132170026,42.193016791697104,17.96260079550087,30.796960965763223,40.3666067687636,26.461775456786786,53.06662030444719,22.35394671593589,103.13670924595424,87.58903880350545,67.4284741667128,88.81012763818765,44.83412522862705,55.50293663761072,74.36701754661603,48.35361026958296,42.02732258042856
760,760,24.82375391496593,35.329964722782734,28.74333639947402,35.63756773308689,23.46378805864277,15.004975526924902,47.91040049154292,71.05251260705896,56.24102896735782,42.31113488708823,17.963744211552747,30.899489900011645,40.48300049026291,26.4142051072652,53.356493674740406,22.355896003415623,102.94785381722708,87.1021867378679,67.36147562662761,88.74847367170504,44.83942571901808,55.60593897747341,75.28605433222073,48.17945820697471,42.373279300728754
761,761,24.82049491998856,35.30310869599613,28.776622389766427,35.66461516295719,23.379236106065825,14.98224581782682,47.85191994443631,70.94440513982761,56.1384065202139,42.288946649427686,17.96725691667935,30.7335714503697,40.48646223815128,26.42426905812559,53.76683037939291,22.34664771256434,103.10827403785908,87.48899780861571,67.5616000992536,88.9641280883789,44.834181606965416,55.22874372563464,75.36677171607718,48.27704828206495,42.13956947326661
762,762,24.940328296505538,35.25591051578522,28.668219550412708,35.73520394115755,23.428986334633997,15.011406450023438,47.911399375867546,70.86335401714973,56.255837836854106,42.322123804190056,17.96356336933792,31.033073236071875,40.09429982849596,26.43601989973701,53.95708594059269,22.33946964697924,101.63170662089291,87.32331418777261,67.3892837637757,88.84540388009844,44.83547612899832,55.57230733606937,75.35492735524332,48.685731042951545,42.20933981949484
763,763,24.855736317940394,35.6399516961262,28.605873950759936,35.53437140387141,23.54540335665044,15.619700716641136,47.875908399883066,70.93990980415042,56.410989194193846,41.98675901052114,17.96678005265601,30.72236833987029,40.32678287525467,26.42512442630792,53.84406349772499,22.34573302459717,100.16386237850897,87.6824327689243,67.32224030092539,88.9515579812895,44.848406734427066,55.60580967249495,74.97831585785605,48.33818963399301,42.04909267665455
764,764,24.67562247212728,35.340612026932114,28.66070548760689,35.51543614181162,23.536604077348084,15.655968738363145,47.88883051915472,71.29144316357461,56.215862616210025,42.32123954690618,17.972005678041,30.852032091963757,40.36256192697061,26.53970206886661,53.84592953999837,22.37673063159729,100.18318255850517,87.45318773880746,67.39424359661409,89.0611813903231,44.83693590396789,55.781070828920434,75.13273001092625,48.28963528587705,42.460532636642455
765,765,24.574313419767225,35.215250560215544,28.838324607277467,35.76075437074249,23.530402531582297,15.691632747650146,47.9302941508786,71.18515982077672,56.17754348494562,42.15773502186032,18.01435448092665,30.693444547910943,40.44237531508017,26.44752185598485,54.0459365550534,22.33870275485441,100.2005653935541,87.79324526509279,67.41687592349378,89.07037397265674,44.80540388087461,55.63433026910007,74.93500944371729,48.47466404654763,42.23886826731982
766,766,24.59269776455192,35.36631980510105,28.684144793816333,35.57476631963077,23.442964020687725,15.64489764960166,48.27076654119806,71.33046086282756,56.264630982370086,42.10370359445293,18.106233126712294,30.90689057120868,40.41392744143063,26.448898519606168,53.91031592471334,22.36459676063422,100.25683931924084,87.38001192027124,67.6342897751752,89.02754054581824,44.86095269207884,55.585100814642594,75.18575811386108,48.17949128652522,42.06814707279205
767,767,24.549589135340145,35.37965139403673,28.71968423492196,35.63810737616651,23.65108561231052,15.652550377442171,48.043304024404186,70.88807825436088,56.275201184962825,42.30343628873919,18.07561422671125,30.859169058142594,40.19478884935379,26.361784909601276,53.89556264145456,22.47064559761135,100.23061515690212,87.51524868311058,67.37733629409303,88.9309267420446,44.84528190153718,55.33029176731302,75.2456932977272,48.14026617200187,42.16285199052978
768,768,24.523692200684867,35.34866062119777,28.661181588626263,35.6617647539271,23.639860487318373,15.644747052197424,48.12137367576361,71.02177651118869,56.18580189272354,42.41686296463013,18.136972917479163,30.79197972365252,40.201390975780704,26.503962316446835,53.811037971233496,22.42765547243481,100.14462368987328,87.37216082026576,67.48457795795642,89.23932531251918,44.83719886282216,56.493113263935534,74.9637155749581,48.12654762991722,42.25590918167778
769,769,24.50108626963561,35.28977272889325,28.704137948461565,35.74564068573074,23.52554959927996,15.645207452069362,47.96826835013725,70.89674243481707,56.35477962013052,42.305367797912965,18.099284936350287,30.586711251474647,40.12080230164013,26.486235513948746,53.90266590852004,22.3397256929707,100.28742398442448,87.19811349840306,67.6559796204438,89.47657349892964,44.90772824702056,56.74999863571591,74.89384844605352,48.13938448886022,42.1905294235595
770,770,24.53819588833168,35.18515513286818,28.66454119926612,35.63100052291837,23.69429729567844,15.639972411338173,47.98798356499783,70.02880650091609,56.22074346677631,42.301010666539504,18.1120775611736,30.62556442953608,40.01176323429231,26.597271541022717,53.6662278175354,22.3771075930346,100.40566412280106,87.58443363551987,67.64029314463374,89.34224671344367,44.86819842741063,56.60312522962256,75.18028750345277,48.34681323800553,42.13463043002313
771,771,24.530973648952497,35.53155898835215,28.798286474550878,35.806019020678484,23.64444115604441,15.651018052705576,48.090376161393664,70.11840531392725,56.26794466799405,42.41131528721846,18.13306138848745,30.923675297280035,40.2795425625298,26.49646598980994,53.87566976583968,22.39307021162493,100.33512793141576,87.8364605585734,67.29701725225799,89.47771637489534,44.82792205604718,56.79944789674547,74.98112274169922,48.01211025870058,42.14060426651572
772,772,24.55594089936153,35.51520744452557,28.659457499330696,35.63373117279588,23.706629703015288,15.63510412987862,47.95276591849671,70.3153709702052,56.2571051461356,42.46177789713752,18.12585771128816,30.684277450166096,40.0097610718225,26.31005554914068,54.32129374542394,22.583665184352707,99.87694458605132,87.16832472383976,67.42903181424543,89.32811971904748,44.81080998097818,56.57592446807813,74.72775137202127,47.78759476378724,42.21148743716153
773,773,24.47310599765262,35.4389711812212,28.675962303806223,35.72137618702983,23.52609066846894,15.668472396324956,48.019081737889096,69.9099875556098,55.85219840750789,42.38930636346935,18.1199576440992,30.66738360378158,40.10690891545433,26.374271387341377,54.3554989443589,22.79017144371481,100.124969212089,87.44904668898809,67.63441791288137,89.30835304551452,44.768783454175264,56.63761087081488,74.87601214074697,48.03170282500131,42.39318753252126
774,774,24.47834471926663,35.682941182587854,28.687613776593757,35.60823882727652,23.614455241020945,15.698928026119434,48.00410661416095,69.95802591667801,55.87116470043476,42.37331275565951,18.14234743664443,30.688404408795044,40.02674625183592,26.289534224359095,54.34100351815272,22.765058839475955,100.13447263856597,87.44521104316587,67.48962471526202,89.50697203306395,44.81207649810603,56.6681368483088,74.84028251849311,47.83114206582421,42.13703811887711
775,775,24.493495443592906,35.86603130240905,28.559553079527987,35.722375351294616,23.561205170783182,15.857026137030113,47.86550271633254,70.24438448594167,55.77956313173711,42.39220083606449,18.17413499869552,30.67236447377876,40.239105188621664,26.362735502311597,54.39013612432667,22.801696211619596,99.6445964609154,87.35864883172708,67.76849878791957,89.56129224112864,44.77007870182328,56.8261566856954,74.75206572166229,47.907851515464415,42.210377621136125
776,776,24.46578319825403,35.67482650409293,28.60134230348253,35.739445293304975,23.67962161920444,15.890400084624824,47.97890838258503,70.37203749767325,55.844696357408665,42.25539032027213,18.32568634581125,30.707821420828505,40.00362825906405,26.51962147450519,54.32330408146244,22.768855534686946,99.24392098676182,87.39257633242019,67.60278631683089,89.57787209113707,44.78687404075602,56.571016346324576,74.87212821069707,47.788767125871445,42.24067625305462
777,777,24.44483297564912,35.726772898719425,28.703725371057587,35.7185869967436,23.63333300837764,15.859577142065096,47.89012468283333,70.25244175886907,56.13766492793084,42.08392327914477,18.362451285798087,30.56887388872503,40.11661682644406,26.24270818604643,54.27118173602406,22.77047313810932,99.49154584641084,87.49272891892173,67.52578964011398,89.36073746619286,44.798408856274015,56.62544913603881,74.78672019615692,47.65571920575295,42.0446654947395
778,778,24.329302552369263,35.72168512164422,28.46270149632504,35.71631029369762,23.96720324656332,15.866801732483834,47.94459189262943,70.11261318811302,55.77604843444824,42.18606471281785,18.360695450761693,30.765466424581167,40.25051251203654,26.304147478035297,54.33771700393863,22.809046506881717,99.3077289867632,87.33120561850191,67.48289001107615,89.38212498128664,44.75204041454562,56.63674705560259,74.86737878289021,47.7595253685708,42.03659300580508
779,779,24.33658178672429,35.591315251682886,28.47929349741872,35.76553919931476,24.056674387221943,15.9034523274962,48.111714641157405,69.97066309399594,55.88339557647705,42.01313262849342,18.368362610105983,30.58183485209888,40.039290164379366,26.33529705627292,54.16886936912656,22.76972242148526,99.74335288736188,87.04268487224029,67.50030742295615,89.24096474936975,44.74962897080641,56.855257596494695,74.78406170724143,47.76965004977468,42.13658666196077
780,780,24.354727604684825,35.536678463526115,28.74692128299224,35.921889073003534,24.024453783498227,15.86366844177246,47.9736688251289,70.23889626283696,56.09762578744154,42.028394710121816,18.376485287786245,30.668327980853142,40.17978719564584,26.28855080618959,54.37340578928914,22.74492585490069,99.43049157370984,87.07955855601217,67.40976218898801,89.13895036706973,44.74908666986462,56.79676359203086,75.09296808487329,47.714362577494505,42.17595869796557
781,781,24.4174379953524,35.65095085185357,28.47032676233309,35.77222762632248,24.16113425671369,15.83091845787958,47.79303300146963,70.26180110848725,55.87666488249769,41.86126926894512,18.38629437960111,30.8981856495142,40.39526210173717,26.411580132693945,54.31470180215723,22.722779338345205,99.30385236740112,86.3398857875843,67.56186428299445,89.37525153397196,44.78320337846826,57.0601743048635,75.02745694247159,47.85974683539812,42.28489053461941
782,782,24.361748287086428,35.44009367806571,28.58398668186898,35.76820951799884,24.11032425729852,15.824005209237365,47.895019238979664,70.43347130799904,55.93862270306408,42.10615669336534,18.45496975461577,30.586200729321444,40.0531523947584,26.35492032058496,54.38152123044077,22.76699907976882,99.5032453281673,86.36837949019213,67.31139806071792,89.78060965653461,44.77731447929703,57.185046894183806,74.72195140230907,47.60733957545643,42.21997096470424
783,783,24.36766480091279,35.55096723212571,28.550239674345463,35.712110271233705,24.26217874948316,15.8001641505268,48.05138623714447,70.20550536129991,56.05917100681095,42.03500452762892,18.428126379500988,30.61719838922674,39.91655069467973,26.961725494967904,54.32329922908005,22.76282434045341,99.44769273840863,86.4841727732417,67.3102961567162,89.68350312870062,44.73830320023704,57.28729741928425,74.90178861501538,47.29726505993013,42.17315079632928
784,784,24.337649584583147,35.62455748455016,28.570721685250938,35.77590159275668,24.053488349914552,15.831708324228536,47.78912707115417,70.21156380653382,56.06100057835021,42.00313583969155,18.40763707055835,30.56849078770497,40.06193494015053,27.284379870040823,54.39981759719996,22.728435484986555,99.43333989398708,86.93468409597516,67.14756911183132,89.42604307987519,44.91718923980278,56.9942275434134,74.68316747148252,47.4619012928768,42.21627301075419
785,785,24.406193676090083,35.746621398211644,28.5793134258311,35.736539249307306,24.10469744868359,15.85217003137699,47.96721518380301,70.34447055392795,55.80561755035097,42.12428000794739,18.41856761480071,30.612348996439287,40.21919985479438,27.31546121792704,54.31968170516426,22.71858235086713,99.69262171571005,86.6771511605495,67.45786380845546,89.73649586545552,45.04401522759892,57.29824803781301,74.61354650712912,47.21823161942798,42.236674494943216
786,786,24.45026091327817,35.70564420142713,28.75250240160604,35.90702777223539,24.03351823410185,15.829424721492696,48.07093880442201,70.38485771350646,56.00041098901403,42.17100967130354,18.390501271510384,30.59511275860148,40.19307092322748,27.102619693473034,54.31573062861731,23.295483081317133,98.99022313371488,86.6119918146077,67.32025018632955,89.72825521047042,45.01892647096391,57.27581288574865,73.84842077541701,47.20567816113113,42.14726172054515
787,787,24.45044435699129,35.661277211698376,28.47204886075746,35.777661723737864,24.105788726662414,15.90599150132819,47.88371203475154,70.28294233103267,55.75710235283389,42.01147763959823,18.407804085065475,30.842347281319757,40.32711512355481,27.36093212555502,54.48365545397981,23.75386499669091,99.27810908243664,86.69738350554907,67.21802243003802,89.42548101940294,44.92812279809879,57.21618793116762,74.32884712824746,47.18121127443716,42.32325588828639
788,788,24.411128415795925,35.757690082425654,28.52735544144805,35.79111290575007,24.14980543538144,15.981409283545124,47.99757986998695,70.21245699150617,55.84551369645588,41.8755668783337,18.38921710230269,30.568825934697124,40.09529262773776,27.21244668470541,55.33112578291353,23.677245072629518,99.39295185920444,86.69077823780201,67.36588017390325,89.44823356628417,44.94615139332853,57.16314436749714,74.172083567424,47.22263865707559,42.20449056324077
789,789,24.50203953506355,35.84779122217428,28.933102196729333,35.73147560714127,23.99953852816745,15.984426372837186,48.08650665570382,70.30508101736072,55.80060307713074,41.215367566141175,18.459639409779616,30.728621567425744,40.17182182327807,27.257472823470923,55.42703057246603,23.72181790463837,99.6839015489214,86.48310864495214,67.16247289458667,89.77955722998435,44.99795187765093,57.06498349097468,74.2789242628144,47.18171336896408,42.045958288013935
790,790,24.63019812032673,35.88949269212587,28.93318048721102,35.68065819182953,24.07477130221052,16.0513273709937,47.91879602435639,70.20655315834404,55.82319901187572,41.30971635887807,18.53972930315684,30.67105567046027,40.22937915817446,27.32435269841177,55.30043991551255,23.679764191901807,99.0974536946315,86.4579482504992,67.43832820204437,89.65831641603314,45.002773560540525,57.13725781622734,73.96835671561105,47.1440048447114,41.92032797816746
791,791,24.659759525124358,35.99064723905644,28.938030728426845,35.98683619459136,24.01736077726557,16.026507595494035,47.85733346958047,70.42498249316033,55.70326434702113,41.46245403643008,18.56340768583747,30.61183103488258,40.396422987563,27.284497438680223,55.1944461376109,23.71210355069967,98.70150556062396,86.51698206143901,67.25416322452266,89.56462873492325,44.99377158159268,57.46173049423523,74.00959985263562,47.11629652341976,41.97204125144265
792,792,24.62577196049169,35.93950000947624,29.009556534398307,35.90356457333605,24.16828722581796,16.009505005769952,48.03774813410372,70.57513585558125,55.93179015141384,41.35573382255359,18.528689103297506,30.94433695603378,40.23807122273307,27.301011358693074,55.51909240340318,23.754350503285725,98.668239361978,86.35275304957365,67.32886862066474,89.54581798646845,44.962354246553005,57.32847926046996,73.89590017645209,47.1284007796322,41.91051873956616
793,793,24.679713577078875,35.96856618351784,28.967062923990643,35.97135532155122,24.284428539276124,16.008523213863374,47.77197655884352,70.45298366386349,55.67746235158778,41.30791039867936,18.534534730434903,30.705446220236603,40.60799142959583,27.31281577009496,55.37731827047213,23.699188702495384,98.5568951908846,86.95457443176025,67.30772986493261,89.82762219263766,44.97131479959918,57.19979735100939,74.09764964878559,47.05285500471685,42.0381968153035
794,794,24.645502313947603,35.80947869256906,28.999436904294715,35.979523990989165,24.2256363055028,16.013365471940112,48.04920091786598,70.29548333148207,55.67955136797917,41.31246256173524,18.57444900656646,30.610514063364857,40.66061796358397,26.917419977450024,55.32954419688272,23.721154210585222,98.51201095324171,86.56847875749517,66.88675028483073,89.85028054801022,45.035579058476266,57.3216414119092,73.9763141349847,47.356015029528464,41.93827839972268
795,795,24.588403536751297,35.98197913593545,28.954305295979147,36.09622886445787,24.43256594423662,15.993019814450047,47.55380584477187,70.18750434394356,55.67751338047052,41.16828744254168,18.564481637277208,30.6164051999328,40.52294010104555,26.81379343524124,55.37744538198989,23.680089264112144,98.64720397732398,86.60961498445867,66.90798976186437,89.30712771648088,45.02982460962583,57.405100386663776,74.1521204528162,46.93331375995248,42.09037788983049
796,796,24.526590123076755,35.81387854984828,28.892520692613388,36.14971714059021,24.34489539654043,16.01337398024789,47.16992657564423,70.54569354998368,56.10093794887506,41.273973043024135,18.55945216532004,30.70178270439932,40.56445080277223,26.929903045430915,55.32737437442497,23.71968127470113,98.6538742184639,86.36545514221605,67.00151767348035,89.2483824088093,44.98608209583651,57.38412486999992,74.28591321417824,46.79871302257384,42.00844093916525
797,797,24.538224846277483,36.0210796934835,29.037298900817778,36.0075168578979,24.34848224374401,16.020459259846678,47.09226133214944,69.80840770897264,55.88442657650672,41.49167644885159,18.568313999890595,30.50609492740116,40.51404812843423,26.89478925728375,55.37950149236941,23.71529037249487,98.54797657679936,86.25746570780841,66.97090355805524,89.26333712271132,45.03766968921035,57.305134769709134,73.8972604572773,46.77113163860038,42.089595699184656
798,798,24.521406597561302,35.73213434322349,28.864186534662355,36.08181186497112,24.26568271484375,16.033413607020712,47.25079179497357,69.64258221955654,56.07469884161956,41.30786187691948,18.564139058468115,30.433728026600143,40.79604684774158,26.66988824529505,55.37518295010059,23.7230087483423,98.3160882496235,86.04021687451237,67.1046715801099,89.11685838545377,45.02539790182403,57.362204942864885,74.20592414558708,46.84165510463254,42.121605576337394
799,799,24.5333633068702,35.71079994590289,28.93840440576727,36.37304998797213,24.30761347359758,16.006577488437348,47.248372650146486,69.42337769811803,55.947622746454606,41.365335084160286,18.568443766244283,30.334073962913845,40.64155101274717,26.822248779019983,55.1558212730955,23.787838689148657,98.31156666573936,86.41395486236378,67.01933032660176,89.12544604373777,45.00573088428167,57.39380920080491,74.29353404574924,46.75898019576508,41.97919367415659
800,800,24.53803316548012,35.47720282019638,28.96259569374912,38.2885679440548,24.33364618741549,16.17094429016113,47.068763453083385,69.53365771123262,56.01640835159788,41.30787933894566,18.621035906733297,30.45956246315242,40.64106928927839,26.959882431533863,55.25639926440096,23.842262875946588,98.5013090777427,86.46761173946359,66.90275703617401,89.1511416335333,45.02508452577619,57.58176170330189,73.8647573823665,46.81155396862143,42.053476585888006
801,801,24.50964327936587,35.60094177738637,28.94820658434768,38.3536273590242,24.32598859874533,16.165997851764317,47.29304488276093,69.47334548475828,56.03503393157711,41.23596908905365,18.921222197382075,30.33669069635076,40.69384266723866,26.77255276032608,55.10486295746594,23.81828804353697,98.58431050364922,86.31354826849861,66.93181896930378,89.2178147308715,45.029921964188695,57.52036748097898,73.95609218503334,46.88789283784099,41.822457948639766
802,802,24.37925133874765,35.73830106380493,29.06858265698786,38.350253372311776,24.45771883992316,16.168034333953333,47.01777126552823,69.722178674724,56.039095716289445,41.12515723351205,18.929072463972886,30.51101180934457,40.692823494904495,26.832940287404245,54.99186554344333,23.85769630502338,98.3368017278566,86.05189720312387,67.13634773439189,89.09457252631753,45.02784005153326,57.54677081930226,74.21448545469694,46.65035115896057,41.24235081158096
803,803,24.070342589705287,35.63098596077597,29.372412408192957,38.48420496826172,24.27922495199741,16.18367607037998,47.22776322066784,69.37363257739199,56.00978034766945,41.26752810308356,18.959328077895627,30.38215882871665,40.61106797151788,26.74597048274415,55.01161750556799,23.82094047642961,98.35026897785636,86.28496200807633,66.96411688201674,89.02140928633028,45.03607528398127,57.39593785067639,73.88495855205225,46.67550259453223,41.55740182575793
804,804,23.98846675485254,35.81865177268074,29.39103108385335,38.44948150136423,24.316946796445183,16.20050677683107,47.227555412607096,69.47051946570787,56.01759181971772,41.10975244027597,19.00511279124134,30.28627534093384,40.48011063928868,27.23243823269297,54.909329208130416,23.83675750338198,98.59634694887724,86.28740234868015,67.05081699984557,88.91613074914733,45.01452895462444,57.343895742338,73.96702136918019,46.9581713350843,41.328702960266575
805,805,24.00698892181995,35.54065615574833,29.47777451585988,38.43175769973778,24.247746272449053,16.186124936815162,46.93933931783366,69.7383974193337,56.0871974360622,41.10743347441335,18.981251038347704,30.25007775916907,40.68780459914097,27.24021564608274,54.96484747515038,23.827154501635537,98.17506653497524,86.13744115007334,67.50362876996603,89.2569716405304,44.99715775709886,57.70917444369372,74.04295910953395,46.820723006008485,41.45834742642243
806,806,24.02097035641492,35.632504719783135,29.426168071662545,38.35020750173203,24.27805839011918,16.18789050852259,47.07411308748176,69.46191581926848,56.06649303619327,41.194485587869735,18.98573674638587,30.490937216923783,40.21620502438637,27.232805230455373,54.99347433012744,23.793552109946763,97.29432111500611,86.4308336570905,67.52534190217173,89.19215315580368,45.04040237426758,57.54082035814595,73.94528909301758,46.80736391342695,41.5838042491509
807,807,24.070899158761424,35.76824500042459,29.26726179022538,38.45317006707192,24.27546570490277,16.12873220590445,47.20547927586378,69.58156596415142,56.01547619762741,41.21410794422006,18.969097228030822,30.510423506690323,40.344030418355885,27.437027372830155,55.03468350219727,23.80893109476274,97.2368657647876,86.12128027677537,67.65503318309784,87.8957691192627,45.02137356855738,57.2049657434657,74.02512246591074,47.10126919332705,41.66597674959269
808,808,24.07964352303208,35.720091134579754,29.427320491666254,38.50315635529265,24.30116021176602,16.104711580880082,47.14754830070503,69.45315046034628,56.936569205636985,41.200857491411895,18.979778027498845,30.317542041669306,40.2155294260803,27.41530072654702,55.19593587007793,23.876231693745524,97.19334791842827,86.15550367109053,67.60003436276756,86.940356988761,45.06185693824746,57.41169322291507,74.35486078626327,47.22639902877808,41.506528092346926
809,809,24.029716077548187,35.88038602524255,29.45583000731983,38.554429789240025,24.3221198313164,16.131911930151745,47.24209950636371,69.27047695438237,56.811861740526304,41.17469114831812,18.960694601313595,30.46056148624719,40.20968968659929,27.34004988342423,55.03843718695196,23.81495168972449,97.75862866581076,86.15934957421344,67.31252058414992,86.90045670292507,45.03655056922264,57.48917793155129,74.11207549257875,47.165254778435255,41.565866309344685
810,810,24.051753378115627,35.9428935352202,29.51154631750507,38.34672768371927,24.300268253583585,16.14262085835868,46.956865931403705,69.91289738310334,57.007339872552095,41.020453561139135,18.955064238923967,30.426683403041263,40.58354303788165,27.189440555997475,55.10338014510764,23.82790777077629,97.4941478000774,86.10612253762461,67.41539305609626,87.21610409139574,44.98531950601519,57.34208725667202,74.02712289910568,47.06521259186468,41.609885621926345
811,811,24.020513620753743,36.07688241332542,29.385226525401617,38.45523647583484,24.39354924364881,16.165869664530295,47.2660236551304,69.87850432432899,56.7951668040362,41.12719961511706,18.971678131031545,30.925470808415717,40.31974631352211,27.48692265733496,55.04257299544963,23.783055322179536,97.2245112710651,84.77275441117143,67.50414718186357,87.01121614296738,45.01082859413297,57.41722851737601,73.3388746129496,46.95728061531163,41.60624422976131
812,812,24.03042214257377,35.90950134024024,29.45947784586689,38.55533944561495,24.34266357387601,16.216901384828464,47.21746622721354,70.11658805569864,57.093880613406974,41.13543923659385,18.9690329979206,30.823503061268173,40.23676503870609,27.23274834438037,54.55735906432657,23.76758645220501,97.48444857431888,84.86484608884717,67.51842237512271,87.14496160610555,45.80207750324915,57.2485724277877,72.70155065516327,47.11671507827879,41.55354351558318
813,813,24.04806180221622,35.90819459531383,29.430773971222784,38.87093328969359,24.158645859874955,16.49756163823017,47.01245446666107,70.09653575937737,56.92850126069168,41.16216909215692,18.953506250075627,30.924555347954,40.24903857692435,27.299230322597516,54.20879110026564,23.71160005497027,97.3563593354498,84.78524548845898,67.7103456281042,87.42943371924285,45.85705587525681,57.32253228001498,72.77961422577305,47.30438580823019,41.6688995734708
814,814,24.15629130189524,36.0310638031263,29.343799141798524,38.78660196162614,24.33137169888145,16.588446505799585,46.91095540430639,70.11497801759818,56.98423877292209,41.13522808318989,18.9716072032978,30.70252986202873,40.27153427507624,27.31609014779997,54.41084137174524,23.740457309673783,97.3112585025064,84.77597258243655,67.37767593684845,86.70147805620533,45.934133684043786,57.473232351449816,72.97697596676903,47.12792111351376,41.73313902778986
815,815,24.26399861733745,35.82330931498621,29.42532001655259,38.67068569655351,24.26356910106323,16.57222104525433,47.1565605928232,69.88409673154743,56.95531387329102,41.13159606558539,18.949043399214023,30.93423697012442,40.23876444498698,27.214534239648483,54.31100284480039,23.755639659494594,97.4690188520494,84.83188535438201,66.70740485052998,87.01224321171561,45.92970934267397,57.64293156596064,73.03263844038703,47.06156007656036,41.35980658544852
816,816,24.33594628119133,36.12968424724357,29.839695198509524,38.7747912013321,24.275132944676784,16.581682361739563,47.09718763057272,70.29723195753236,57.0976566133045,41.10703006591797,18.95421549518112,30.82334685166677,40.34561291006848,27.193376845431462,54.252254892314426,23.778524413209663,97.563221667446,84.83547740079919,66.46510828664992,86.88634958241367,45.93481521919126,57.6051701666082,72.68089133233651,47.22382594099139,41.682644234194775
817,817,24.340013578020294,36.17006552729625,30.3185049185232,38.77482638725868,24.11856237660788,16.569495494657133,47.03172911350344,70.00335565294539,56.99344121872636,41.125433082404776,18.956616750458625,30.764793283476248,40.286896335339286,27.328917043505285,54.314286262868976,23.75588961195672,97.59776059364786,84.93151311479376,66.55169504854335,87.05175944271251,45.9322107421875,57.51814748579254,72.70527403397993,47.13118214176174,41.62536015910736
818,818,24.314871883785877,36.03471597229562,30.12056298387414,38.84807724908951,23.97208019774637,16.55109392016397,47.10133350615011,70.1675343397187,56.88260975074135,41.079613462108775,18.961762925308115,30.92764584498422,40.40648024141876,27.41150370668535,54.40689712719883,23.763207769682914,97.53448036134088,84.84989953041077,66.49422263521137,87.05126014383663,45.9986330527627,57.3058623618268,72.80082140708792,47.17898337504362,41.67445231021914
819,819,24.268196985035885,36.12910523065707,30.23466205180472,38.99102780054201,24.04597183891961,16.53786257453587,47.3596325181142,69.81558300242705,57.09144053018716,41.02315634611611,18.92808107084829,30.78955181779145,40.23990772879697,27.40305463637017,54.43319788757636,23.78687587810797,97.68405701757526,84.93927277076922,66.43690001658904,86.51932216283694,45.97149706707885,57.3067420517526,72.77527148276567,46.25422520083801,41.650154124934495
820,820,24.23498120114811,35.92770414352417,30.09775584761504,38.73528625458244,24.07352919375162,16.49626006193247,46.996793857957954,70.2473135082,57.05752337598425,41.232725601875465,18.94655487116645,30.83619104051804,39.94428486214544,27.516397490811983,54.291764035681176,23.78758732756676,96.64173783004554,84.79818901302308,66.4586962995858,86.22790975314904,45.96307917257111,57.411194204385104,72.85201627647031,46.03704189587061,41.64832026736397
821,821,24.285455654828976,36.06191233594445,30.12907088547945,38.78203745123201,23.995926918332277,16.429197494743406,47.23859008834141,70.05075624033715,57.30614673442111,41.219415013892565,18.968802115496462,30.79104200414417,40.0347534936803,27.20098563043105,54.13242481994629,23.84142258124844,96.29586131273612,84.74539077699416,66.48791475671483,86.44230608913286,45.95688958764076,57.43820723001059,73.09638612486265,46.17363264394361,41.60296754655576
822,822,24.251998992058358,36.13697472987712,30.07612364234964,38.86173372695284,24.106186530426257,16.411605687104455,47.284196348075405,69.92528580047272,57.51284852940986,41.15844470091867,18.96315561175615,31.012462524628976,39.95423637798854,27.45639447715339,54.36278727735371,23.770581292851997,96.30389576503208,84.69772206430024,66.66250215016359,86.2362164815267,45.95489647313168,57.2852369688325,72.95009975598795,46.14717774058497,41.60846699593182
